,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Asunción de la Virgen,Asunción de la Virgen_lower,Asunción de la Virgen_upper,Asunción de la Virgen (Trasladado),Asunción de la Virgen (Trasladado)_lower,Asunción de la Virgen (Trasladado)_upper,Año nuevo,Año nuevo_lower,Año nuevo_upper,CFSDay,CFSDay_lower,CFSDay_upper,Día de la Constitución Española,Día de la Constitución Española_lower,Día de la Constitución Española_upper,Día de la Hispanidad,Día de la Hispanidad_lower,Día de la Hispanidad_upper,Día del Trabajador,Día del Trabajador_lower,Día del Trabajador_upper,Día del Trabajador (Trasladado),Día del Trabajador (Trasladado)_lower,Día del Trabajador (Trasladado)_upper,Epifanía del Señor,Epifanía del Señor_lower,Epifanía del Señor_upper,LPPDay,LPPDay_lower,LPPDay_upper,La Inmaculada Concepción,La Inmaculada Concepción_lower,La Inmaculada Concepción_upper,Navidad,Navidad_lower,Navidad_upper,Navidad (Trasladado),Navidad (Trasladado)_lower,Navidad (Trasladado)_upper,Openning,Openning_lower,Openning_upper,PN1,PN1_lower,PN1_upper,PN2,PN2_lower,PN2_upper,PN3,PN3_lower,PN3_upper,PN4,PN4_lower,PN4_upper,PN5,PN5_lower,PN5_upper,SuperSpike,SuperSpike_lower,SuperSpike_upper,Todos los Santos,Todos los Santos_lower,Todos los Santos_upper,Viernes Santo,Viernes Santo_lower,Viernes Santo_upper,VoucherDay,VoucherDay_lower,VoucherDay_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
49,2021-11-29,5159.065543608591,11647.97273403325,19637.52750616431,5159.065543608591,5159.065543608591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0110660303067,619.0110660303067,619.0110660303067,-125.52685248638198,-125.52685248638198,-125.52685248638198,7662.98553195492,7662.98553195492,7662.98553195492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10547.366590588546,10547.366590588546,10547.366590588546,8156.4697454988445,8156.4697454988445,8156.4697454988445,2390.896845089702,2390.896845089702,2390.896845089702,0.0,0.0,0.0,15706.432134197137
50,2021-11-30,4303.3363013778935,3963.0763088370454,11945.561925849173,4303.3363013778935,4303.3363013778935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.2401694804034,2293.2401694804034,2293.2401694804034,0.0,0.0,0.0,-832.1790348485923,-832.1790348485923,-832.1790348485923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.7623323839016,3731.7623323839016,3731.7623323839016,1461.0611346318112,1461.0611346318112,1461.0611346318112,2270.70119775209,2270.70119775209,2270.70119775209,0.0,0.0,0.0,8035.098633761795
51,2021-12-01,8219.760370953936,9372.841187407701,17208.489323508715,8219.760370953936,8219.760370953936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0110660303067,619.0110660303067,619.0110660303067,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5043.302762175677,5043.302762175677,5043.302762175677,4236.997423564523,4236.997423564523,4236.997423564523,806.3053386111541,806.3053386111541,806.3053386111541,0.0,0.0,0.0,13263.063133129614
52,2021-12-02,12136.184440529936,15760.130656926809,23649.533889961745,12136.184440529936,12136.184440529936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3603745683075,371.3603745683075,371.3603745683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.2401694804034,2293.2401694804034,2293.2401694804034,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7588.573365065437,7588.573365065437,7588.573365065437,6157.060049096546,6157.060049096546,6157.060049096546,1431.5133159688926,1431.5133159688926,1431.5133159688926,0.0,0.0,0.0,19724.757805595375
53,2021-12-03,16052.60851010598,13793.371949549379,21858.76664474214,16052.60851010598,16052.60851010598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.382477241718,-340.382477241718,-340.382477241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.5498826819273,2024.5498826819273,2024.5498826819273,3152.0770278061163,3152.0770278061163,3152.0770278061163,-1127.527145124189,-1127.527145124189,-1127.527145124189,0.0,0.0,0.0,18077.158392787907
54,2021-12-04,19969.03257968202,11522.06144156777,19274.7260801649,19969.03257968202,19969.03257968202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4794.311565298479,-4794.311565298479,-4794.311565298479,-125.52685248638198,-125.52685248638198,-125.52685248638198,-4668.784712812097,-4668.784712812097,-4668.784712812097,0.0,0.0,0.0,15174.721014383544
55,2021-12-05,23885.456649258023,22628.38318424776,30403.42064900294,23885.456649258023,23885.456649258023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.66561597767704,-45.66561597767704,-45.66561597767704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.215902076654,2469.215902076654,2469.215902076654,3572.3207415565394,3572.3207415565394,3572.3207415565394,-1103.104839479885,-1103.104839479885,-1103.104839479885,0.0,0.0,0.0,26354.672551334676
56,2021-12-06,27801.88071883402,29637.722475153787,37384.71867852681,27801.88071883402,27801.88071883402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.8024614399952,-395.8024614399952,-395.8024614399952,-1502.7634929514288,-1502.7634929514288,-1502.7634929514288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,5675.079037909823,5675.079037909823,5675.079037909823,3284.182192819333,3284.182192819333,3284.182192819333,2390.89684509049,2390.89684509049,2390.89684509049,0.0,0.0,0.0,33476.95975674385
57,2021-12-07,31718.304788410063,30971.16959499291,38536.30913769342,31718.304788410063,31718.304788410063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,3015.1832956828057,3015.1832956828057,3015.1832956828057,744.4820979258592,744.4820979258592,744.4820979258592,2270.7011977569464,2270.7011977569464,2270.7011977569464,0.0,0.0,0.0,34733.48808409287
58,2021-12-08,32754.20106058857,30693.798109996846,38861.31112019251,32754.20106058857,32754.20106058857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.412114119568,1194.412114119568,1194.412114119568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.7174527292295,2000.7174527292295,2000.7174527292295,1194.412114119568,1194.412114119568,1194.412114119568,806.3053386096615,806.3053386096615,806.3053386096615,0.0,0.0,0.0,34754.918513317796
59,2021-12-09,33790.09733276709,35114.82079628929,43090.55817310148,33790.09733276709,33790.09733276709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3603745683075,371.3603745683075,371.3603745683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.860048070465,5420.860048070465,5420.860048070465,3989.3467321025237,3989.3467321025237,3989.3467321025237,1431.513315967942,1431.513315967942,1431.513315967942,0.0,0.0,0.0,39210.95738083755
60,2021-12-10,34825.9936049456,29325.89331736871,37380.19512246078,34825.9936049456,34825.9936049456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.382477241718,-340.382477241718,-340.382477241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1593.4364748550076,-1593.4364748550076,-1593.4364748550076,-465.9093297280999,-465.9093297280999,-465.9093297280999,-1127.5271451269075,-1127.5271451269075,-1127.5271451269075,0.0,0.0,0.0,33232.557130090594
61,2021-12-11,35861.889877124115,30570.70630406675,38757.61547126415,35861.889877124115,35861.889877124115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1050.7983552755118,-1050.7983552755118,-1050.7983552755118,3617.986357534216,3617.986357534216,3617.986357534216,-4668.784712809728,-4668.784712809728,-4668.784712809728,0.0,0.0,0.0,34811.091521848604
62,2021-12-12,36897.78614930261,42023.7906201047,49859.5283540341,36897.78614930261,36897.78614930261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,4843.038360091452,4843.038360091452,4843.038360091452,0.0,0.0,0.0,0.0,0.0,0.0,5512.688730762782,5512.688730762782,5512.688730762782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9127.095398870748,9127.095398870748,9127.095398870748,10230.200238367852,10230.200238367852,10230.200238367852,-1103.1048394971053,-1103.1048394971053,-1103.1048394971053,0.0,0.0,0.0,46024.881548173355
63,2021-12-13,37933.68242148112,43434.355867936865,51492.63922024745,37933.68242148112,37933.68242148112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,-5195.079287311158,-5195.079287311158,-5195.079287311158,0.0,0.0,0.0,0.0,0.0,0.0,6988.35629659476,6988.35629659476,6988.35629659476,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,9492.44885407202,9492.44885407202,9492.44885407202,7101.552008980742,7101.552008980742,7101.552008980742,2390.8968450912766,2390.8968450912766,2390.8968450912766,0.0,0.0,0.0,47426.13127555314
64,2021-12-14,38969.578693659634,38898.13865589199,46755.77535187487,38969.578693659634,38969.578693659634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9996698983962,787.9996698983962,787.9996698983962,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,3803.1829655809383,3803.1829655809383,3803.1829655809383,1532.4817678242553,1532.4817678242553,1532.4817678242553,2270.701197756683,2270.701197756683,2270.701197756683,0.0,0.0,0.0,42772.761659240576
65,2021-12-15,39196.40644770499,35941.61252400196,43937.53878799234,39196.40644770499,39196.40644770499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3053386104332,806.3053386104332,806.3053386104332,0.0,0.0,0.0,806.3053386104332,806.3053386104332,806.3053386104332,0.0,0.0,0.0,40002.71178631543
66,2021-12-16,39423.23420175034,44860.951722448524,52758.65859611627,39423.23420175034,39423.23420175034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3603745683075,371.3603745683075,371.3603745683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7662.98553195492,7662.98553195492,7662.98553195492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9465.859222490219,9465.859222490219,9465.859222490219,8034.345906523226,8034.345906523226,8034.345906523226,1431.513315966991,1431.513315966991,1431.513315966991,0.0,0.0,0.0,48889.09342424056
67,2021-12-17,39650.061955795696,33185.89804805445,41381.56472222849,39650.061955795696,39650.061955795696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.382477241718,-340.382477241718,-340.382477241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-832.1790348485923,-832.1790348485923,-832.1790348485923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2300.0886572220925,-2300.0886572220925,-2300.0886572220925,-1172.5615120903103,-1172.5615120903103,-1172.5615120903103,-1127.5271451317822,-1127.5271451317822,-1127.5271451317822,0.0,0.0,0.0,37349.973298573605
68,2021-12-18,39876.88970984105,31289.594642667238,39033.866391645715,39876.88970984105,39876.88970984105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4668.784712811765,-4668.784712811765,-4668.784712811765,0.0,0.0,0.0,-4668.784712811765,-4668.784712811765,-4668.784712811765,0.0,0.0,0.0,35208.10499702929
69,2021-12-19,40103.71746388641,34788.108601071064,43153.12957204135,40103.71746388641,40103.71746388641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1103.1048394935897,-1103.1048394935897,-1103.1048394935897,0.0,0.0,0.0,-1103.1048394935897,-1103.1048394935897,-1103.1048394935897,0.0,0.0,0.0,39000.612624392816
70,2021-12-20,40330.545217931765,43709.092804081185,52046.179918760594,40330.545217931765,40330.545217931765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,7699.171844790542,7699.171844790542,7699.171844790542,5308.27499969714,5308.27499969714,5308.27499969714,2390.896845093403,2390.896845093403,2390.896845093403,0.0,0.0,0.0,48029.71706272231
71,2021-12-21,40557.372971977115,39470.65369998615,47842.750486172416,40557.372971977115,40557.372971977115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,3015.183295680651,3015.183295680651,3015.183295680651,744.4820979258592,744.4820979258592,744.4820979258592,2270.7011977547922,2270.7011977547922,2270.7011977547922,0.0,0.0,0.0,43572.55626765777
72,2021-12-22,41179.21371055185,38142.137367586336,46030.06398566468,41179.21371055185,41179.21371055185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3053386112053,806.3053386112053,806.3053386112053,0.0,0.0,0.0,806.3053386112053,806.3053386112053,806.3053386112053,0.0,0.0,0.0,41985.51904916306
73,2021-12-23,41801.054449126575,39680.87225905506,47392.6863597535,41801.054449126575,41801.054449126575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3603745683075,371.3603745683075,371.3603745683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.8736905365085,1802.8736905365085,1802.8736905365085,371.3603745683075,371.3603745683075,371.3603745683075,1431.5133159682011,1431.5133159682011,1431.5133159682011,0.0,0.0,0.0,43603.92813966308
74,2021-12-24,42422.895187701295,36915.06407489422,45041.04187045858,42422.895187701295,42422.895187701295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.382477241718,-340.382477241718,-340.382477241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1467.9096223740626,-1467.9096223740626,-1467.9096223740626,-340.382477241718,-340.382477241718,-340.382477241718,-1127.5271451323447,-1127.5271451323447,-1127.5271451323447,0.0,0.0,0.0,40954.98556532723
75,2021-12-25,43044.73592627602,33865.044597084176,41677.384388447725,43044.73592627602,43044.73592627602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-612.0401599140973,-612.0401599140973,-612.0401599140973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5280.8248727250375,-5280.8248727250375,-5280.8248727250375,-612.0401599140973,-612.0401599140973,-612.0401599140973,-4668.78471281094,-4668.78471281094,-4668.78471281094,0.0,0.0,0.0,37763.91105355098
76,2021-12-26,43666.576664850756,38778.85853321384,46255.27382980997,43666.576664850756,43666.576664850756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1103.1048394896518,-1103.1048394896518,-1103.1048394896518,0.0,0.0,0.0,-1103.1048394896518,-1103.1048394896518,-1103.1048394896518,0.0,0.0,0.0,42563.471825361106
77,2021-12-27,44288.41740342548,42578.915856696716,50683.49580318429,44288.41740342548,44288.41740342548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.8968450941907,2390.8968450941907,2390.8968450941907,0.0,0.0,0.0,2390.8968450941907,2390.8968450941907,2390.8968450941907,0.0,0.0,0.0,46679.31424851967
